id,date,bedrooms,price,standard,sqft_lot
273800100,2014-12-19,4,239900.0,low_standard,9523
9264901040,2014-05-16,4,239900.0,low_standard,7000
5381000411,2015-04-10,3,239950.0,low_standard,7200
9406500600,2015-02-05,2,239950.0,low_standard,1452
3751605432,2014-05-13,3,239950.0,low_standard,33888
3750603471,2015-03-27,3,239950.0,low_standard,4800
5126400150,2014-06-17,3,239950.0,low_standard,8366
9211500520,2014-06-18,3,239950.0,low_standard,6900
1180005280,2014-07-23,4,239950.0,low_standard,6000
7340600827,2014-05-16,5,239950.0,low_standard,6032
2214800630,2014-11-05,3,239950.0,low_standard,8280
7129303970,2015-03-04,2,239950.0,low_standard,5500
1796350080,2014-06-23,3,239950.0,low_standard,9600
7140700690,2015-03-12,3,239950.0,low_standard,4888
236400130,2015-01-23,3,239975.0,low_standard,7242
4222100280,2014-12-05,3,239999.0,low_standard,8436
7227501450,2014-10-16,4,240000.0,low_standard,5382
5379805253,2014-10-20,2,240000.0,low_standard,8400
5379805885,2014-05-21,2,240000.0,low_standard,7200
4338800720,2015-02-24,4,240000.0,low_standard,7800
7883601155,2014-05-30,3,240000.0,low_standard,6000
1840200080,2014-12-03,3,240000.0,low_standard,9000
8731982630,2014-05-22,4,240000.0,low_standard,8300
4222310680,2014-09-26,3,240000.0,low_standard,11118
5153200358,2014-10-29,5,240000.0,low_standard,16000
4233400480,2014-11-24,3,240000.0,low_standard,10299
3298701066,2015-05-06,3,240000.0,low_standard,2353
4051100230,2014-08-20,3,240000.0,low_standard,7000
7230400400,2014-09-26,3,240000.0,low_standard,17652
1061400180,2015-01-06,3,240000.0,low_standard,12670
7137910140,2014-09-23,3,240000.0,low_standard,9864
2722049092,2015-01-08,4,240000.0,low_standard,14810
9198600035,2014-08-05,6,240000.0,low_standard,8594
1523069095,2015-03-23,2,240000.0,low_standard,24319
6300000226,2014-06-26,4,240000.0,low_standard,2171
1545804340,2015-04-09,3,240000.0,low_standard,6500
2588800006,2014-10-21,3,240000.0,low_standard,8366
1796370150,2014-10-28,3,240000.0,low_standard,15334
5113260040,2014-10-16,3,240000.0,low_standard,6360
1555300530,2014-07-14,3,240000.0,low_standard,10350
4167700210,2014-08-26,3,240000.0,low_standard,9600
7454001075,2014-06-18,2,240000.0,low_standard,10920
1545801850,2014-07-23,3,240000.0,low_standard,7362
3322049095,2015-02-05,3,240000.0,low_standard,20063
123039333,2014-06-09,4,240000.0,low_standard,16320
7655900031,2015-03-06,2,240000.0,low_standard,8717
2011400520,2014-06-19,4,240000.0,low_standard,14690
2420069042,2015-04-24,3,240000.0,low_standard,6550
6141100395,2015-02-04,2,240000.0,low_standard,6552
1951100110,2015-02-05,3,240000.0,low_standard,9450
1310800090,2014-10-07,3,240000.0,low_standard,7350
2807100155,2014-05-15,3,240000.0,low_standard,6200
104540840,2014-12-03,3,240000.0,low_standard,5818
2310060040,2014-09-25,0,240000.0,low_standard,5669
193300140,2014-10-23,3,240000.0,low_standard,10956
5071700020,2014-07-03,3,240000.0,low_standard,8750
6929604005,2014-09-15,3,240000.0,low_standard,5000
7760400880,2014-09-29,4,240000.0,low_standard,11841
3810000860,2015-05-06,4,240000.0,low_standard,7973
5279100680,2014-06-05,3,240000.0,low_standard,4825
7972000240,2015-02-02,3,240000.0,low_standard,10248
1545804820,2014-11-11,3,240000.0,low_standard,7500
7895500070,2015-02-13,4,240000.0,low_standard,8075
1105000787,2014-09-26,3,240000.0,low_standard,7290
7972603931,2014-10-09,2,240000.0,low_standard,6345
1557000190,2014-10-09,3,240000.0,low_standard,9477
4051100390,2015-05-08,3,240000.0,low_standard,7125
5702380780,2015-04-22,3,240000.0,low_standard,6687
301402120,2014-06-25,3,240000.0,low_standard,2820
9264901510,2014-11-07,3,240000.0,low_standard,8571
7523700245,2014-10-15,3,240000.0,low_standard,7560
1796380310,2014-09-04,3,240000.0,low_standard,8069
323089005,2015-03-26,2,240000.0,low_standard,45302
986000045,2014-10-07,4,240000.0,low_standard,10332
5419800330,2015-01-15,3,240000.0,low_standard,10652
3750603940,2014-09-25,4,240000.0,low_standard,9600
1061500110,2015-04-23,3,240000.0,low_standard,15264
5412300100,2015-03-25,3,240000.0,low_standard,6984
8658301535,2014-07-21,3,240000.0,low_standard,10000
3423049165,2015-03-31,3,240000.0,low_standard,12733
7575600430,2014-11-10,3,240000.0,low_standard,5250
8091401030,2015-04-22,3,240000.0,low_standard,8886
4222000320,2015-04-22,3,240000.0,low_standard,7920
9406500310,2014-11-19,2,240000.0,low_standard,1263
7697920150,2014-10-02,4,240000.0,low_standard,7614
1545803890,2014-12-31,3,240000.0,low_standard,7931
9407150130,2014-12-01,4,240000.0,low_standard,7264
2143700676,2014-09-08,3,240000.0,low_standard,7800
1823049046,2014-08-06,2,240000.0,low_standard,9880
7211402305,2015-04-15,3,240000.0,low_standard,5000
7889602020,2014-08-19,3,240000.0,low_standard,9000
1682000280,2015-03-19,3,240000.0,low_standard,7373
9407000230,2014-12-04,3,240000.0,low_standard,12566
1421069117,2015-04-17,3,240000.0,low_standard,13503
7334500120,2014-06-11,3,240000.0,low_standard,9760
4222200120,2015-02-05,3,240000.0,low_standard,7526
2822049160,2015-04-17,3,240415.0,low_standard,10187
7520000520,2015-03-11,2,240500.0,low_standard,12092
8018600765,2014-06-04,3,240500.0,low_standard,10584
6664900260,2015-02-19,3,241000.0,low_standard,6000
3830610320,2015-01-05,3,241000.0,low_standard,8000
4366700140,2014-12-19,3,241000.0,low_standard,9611
2781270440,2014-05-19,2,241000.0,low_standard,3128
8649401000,2014-10-22,2,241000.0,low_standard,9750
104550750,2014-07-28,3,241000.0,low_standard,7131
8068000305,2014-11-04,3,241000.0,low_standard,10000
4060000440,2015-02-04,3,241000.0,low_standard,6050
3329530480,2014-07-01,3,241000.0,low_standard,7000
7967700530,2015-02-13,3,241000.0,low_standard,7538
8100000110,2014-12-26,3,241250.0,low_standard,7588
2025600280,2015-04-06,3,241400.0,low_standard,9828
2634500085,2014-08-12,3,241450.0,low_standard,8138
4345000440,2015-02-23,3,241500.0,low_standard,7349
9264900660,2014-09-19,4,241500.0,low_standard,9654
2268000470,2014-12-31,3,241500.0,low_standard,10425
2632000080,2014-07-10,2,242000.0,low_standard,21850
5379805160,2014-10-02,5,242000.0,low_standard,7494
3876540410,2015-04-13,3,242000.0,low_standard,7292
3275800050,2014-10-22,3,242000.0,low_standard,8922
2899200040,2014-07-15,4,242000.0,low_standard,7620
7466900320,2015-03-04,3,242000.0,low_standard,9856
1545800640,2014-06-18,3,242000.0,low_standard,8092
9407000600,2014-09-16,3,242000.0,low_standard,9600
8864000425,2014-08-05,3,242000.0,low_standard,6099
7303200450,2015-04-08,3,242000.0,low_standard,7560
5115000160,2014-06-17,3,242000.0,low_standard,7524
1312930250,2014-05-28,3,242000.0,low_standard,9645
8731960540,2014-12-15,4,242000.0,low_standard,11400
922059020,2014-07-16,4,242025.0,low_standard,54014
2525310220,2014-10-16,3,242050.0,low_standard,9900
8731730590,2015-05-13,4,242150.0,low_standard,8544
2560805630,2014-09-23,3,242500.0,low_standard,10000
646910620,2014-09-22,3,242500.0,low_standard,1905
6632900354,2014-09-10,3,242500.0,low_standard,5870
2618300080,2014-05-02,3,242500.0,low_standard,9720
1432701430,2014-09-10,3,242500.0,low_standard,7380
2944510080,2014-12-14,4,242550.0,low_standard,7720
1446401540,2014-09-16,3,243000.0,low_standard,6600
7967200060,2014-09-08,3,243000.0,low_standard,12125
9406500540,2014-06-30,2,243000.0,low_standard,1758
1355000220,2015-01-19,3,243000.0,low_standard,8034
8643200055,2014-06-01,3,243000.0,low_standard,12000
1320069163,2015-03-04,3,243000.0,low_standard,15416
3810000465,2014-05-20,2,243000.0,low_standard,5522
1822059382,2015-01-02,3,243000.0,low_standard,10416
7523700305,2014-10-12,4,243400.0,low_standard,7464
3333002790,2015-01-23,2,243500.0,low_standard,5016
6929603207,2014-12-10,4,243500.0,low_standard,6200
2791500270,2014-05-22,4,243500.0,low_standard,7403
4030500130,2014-09-23,4,243500.0,low_standard,15188
2500600297,2014-08-14,3,243500.0,low_standard,7794
2524069072,2014-06-26,3,243800.0,low_standard,27760
920069052,2015-04-21,2,243950.0,low_standard,35500
8078050120,2014-12-10,3,244000.0,low_standard,8587
2988800011,2015-04-14,3,244000.0,low_standard,15900
6163901380,2014-11-14,2,244000.0,low_standard,8450
3123049131,2014-12-18,2,244000.0,low_standard,10200
2475200590,2015-04-21,3,244000.0,low_standard,4692
3275310220,2014-12-22,3,244000.0,low_standard,9688
1430800258,2014-05-27,3,244000.0,low_standard,5250
4359100050,2015-03-30,3,244000.0,low_standard,9625
8802400906,2014-08-29,3,244000.0,low_standard,8885
3971702325,2014-11-03,3,244000.0,low_standard,9337
1938400010,2014-12-17,3,244000.0,low_standard,7475
7520000020,2014-05-23,4,244000.0,low_standard,8960
8562000010,2015-05-01,3,244500.0,low_standard,8864
798000145,2014-09-24,2,244500.0,low_standard,14500
5417600130,2014-10-10,2,244500.0,low_standard,9000
1322049335,2014-05-28,3,244615.0,low_standard,4030
2953000090,2014-12-02,3,244900.0,low_standard,9980
123039336,2014-12-08,1,244900.0,low_standard,8261
5468000180,2015-03-05,4,244950.0,low_standard,19177
807800190,2015-02-04,3,245000.0,low_standard,12720
1823049242,2014-10-06,3,245000.0,low_standard,7250
9524100207,2015-01-30,2,245000.0,low_standard,1058
9477100620,2015-02-19,3,245000.0,low_standard,7125
4268200055,2015-05-01,3,245000.0,low_standard,11547
2911000100,2015-03-10,4,245000.0,low_standard,4888
8880600070,2014-11-12,4,245000.0,low_standard,8750
8019200845,2015-02-18,2,245000.0,low_standard,15000
4222200210,2014-05-22,4,245000.0,low_standard,8000
1683600130,2014-12-10,3,245000.0,low_standard,9342
1545807920,2014-10-15,3,245000.0,low_standard,8614
6781200013,2014-05-07,3,245000.0,low_standard,1270
3352400905,2014-05-16,4,245000.0,low_standard,7200
3830630060,2014-09-29,3,245000.0,low_standard,7442
5540800100,2015-05-11,3,245000.0,low_standard,6630
9266700190,2015-05-11,1,245000.0,low_standard,2000
1545808370,2015-04-22,3,245000.0,low_standard,8100
8016250080,2014-07-09,3,245000.0,low_standard,7223
9211520410,2014-10-09,3,245000.0,low_standard,11593
1003600080,2014-11-07,3,245000.0,low_standard,9678
9542800610,2015-02-19,4,245000.0,low_standard,7700
1545808560,2015-04-03,3,245000.0,low_standard,8500
7140600020,2015-04-14,3,245000.0,low_standard,9599
4154300275,2015-01-15,2,245000.0,low_standard,4800
2013801086,2015-05-13,3,245000.0,low_standard,7391
7129301851,2014-09-23,2,245000.0,low_standard,5650
1207200010,2015-03-18,4,245000.0,low_standard,10416
4345000050,2014-06-30,3,245000.0,low_standard,14197
3329520410,2014-05-05,3,245000.0,low_standard,9306
1922059102,2014-09-24,2,245000.0,low_standard,7230
3568200060,2014-09-02,3,245000.0,low_standard,9600
7697870860,2014-06-25,3,245000.0,low_standard,5760
7697920160,2014-05-15,3,245000.0,low_standard,6930
6450303820,2014-09-30,2,245000.0,low_standard,7475
1388600110,2014-08-21,3,245000.0,low_standard,7929
7454000295,2015-01-30,2,245000.0,low_standard,6322
6620400025,2015-05-01,3,245000.0,low_standard,9875
9407111250,2014-10-29,3,245000.0,low_standard,8625
3832500230,2015-01-05,4,245000.0,low_standard,8800
8078050140,2014-10-02,3,245000.0,low_standard,8448
7347600490,2014-08-14,3,245000.0,low_standard,13125
8856950310,2014-05-24,3,245000.0,low_standard,6908
7961500010,2014-08-06,3,245000.0,low_standard,10794
7888100240,2014-12-09,4,245000.0,low_standard,7547
7972601995,2014-06-16,2,245000.0,low_standard,4880
7203000465,2014-10-18,3,245000.0,low_standard,9333
6084600420,2014-09-05,4,245000.0,low_standard,9113
3644100072,2014-11-07,2,245000.0,low_standard,2356
2887950110,2014-11-06,3,245000.0,low_standard,6785
8731982470,2014-07-15,3,245000.0,low_standard,8000
7225000090,2014-10-17,2,245000.0,low_standard,4500
7893206305,2014-10-06,3,245000.0,low_standard,10000
6386700110,2014-08-05,3,245000.0,low_standard,8208
5379805460,2015-01-21,3,245000.0,low_standard,8910
9476200650,2015-04-16,2,245000.0,low_standard,7679
1938400300,2014-07-08,4,245000.0,low_standard,6390
1796350690,2014-08-20,3,245000.0,low_standard,8250
492000475,2014-12-11,4,245000.0,low_standard,7561
7957600025,2014-05-08,3,245000.0,low_standard,7964
6700390100,2015-03-18,3,245000.0,low_standard,6187
7697850360,2015-02-04,3,245000.0,low_standard,9598
3644100073,2014-11-22,2,245000.0,low_standard,1675
6303401395,2015-02-19,2,245000.0,low_standard,8382
2188201010,2015-01-21,3,245000.0,low_standard,12000
9235900030,2014-07-17,2,245000.0,low_standard,6120
6141100320,2014-07-07,2,245000.0,low_standard,6685
7697860130,2015-01-06,3,245000.0,low_standard,7008
7972603385,2014-05-16,2,245000.0,low_standard,6150
8732040180,2014-12-19,4,245000.0,low_standard,7650
3530540090,2014-11-13,2,245000.0,low_standard,6258
2171400218,2015-04-16,4,245000.0,low_standard,8000
2781320100,2015-03-09,3,245000.0,low_standard,24650
7967700570,2015-03-02,3,245000.0,low_standard,6775
6700390210,2014-07-08,3,245000.0,low_standard,2788
9211500560,2014-10-28,3,245000.0,low_standard,6790
3419600125,2014-07-01,3,245000.0,low_standard,4072
1932300075,2014-09-10,2,245000.0,low_standard,5900
6700390150,2014-09-23,3,245000.0,low_standard,3407
1207000025,2014-08-01,3,245000.0,low_standard,6000
2372800100,2014-09-25,3,245000.0,low_standard,9126
8946750030,2014-12-18,3,245000.0,low_standard,3677
3826000550,2015-04-14,5,245000.0,low_standard,8100
8078490090,2015-05-08,3,245000.0,low_standard,11452
8856971000,2015-04-06,3,245000.0,low_standard,4271
1723049033,2014-06-20,1,245000.0,low_standard,15000
4270600025,2014-05-13,5,245000.0,low_standard,7902
109200390,2014-08-20,3,245000.0,low_standard,3900
8731982550,2014-12-10,4,245000.0,low_standard,8800
2895550190,2014-08-08,4,245000.0,low_standard,4268
303100080,2014-05-28,3,245100.0,low_standard,7958
7147800015,2015-04-01,2,245500.0,low_standard,9782
910000104,2014-08-06,2,245500.0,low_standard,7500
8165100035,2014-12-03,2,245560.0,low_standard,9693
9835801000,2014-06-25,3,245700.0,low_standard,8400
4435000520,2014-09-26,3,245990.0,low_standard,8410
6624010170,2014-05-08,3,246000.0,low_standard,7399
2791500280,2014-11-19,3,246000.0,low_standard,6675
1218000025,2014-10-13,4,246000.0,low_standard,7632
1591600676,2015-03-11,3,246000.0,low_standard,9145
420069021,2014-10-27,3,246000.0,low_standard,203861
1921059213,2015-03-27,5,246000.0,low_standard,10200
1938400040,2015-02-20,3,246000.0,low_standard,10200
985001082,2014-05-21,3,246000.0,low_standard,23819
3422049158,2014-07-11,3,246000.0,low_standard,11325
1612500155,2015-03-17,4,246000.0,low_standard,7110
2115510300,2014-10-16,3,246000.0,low_standard,10500
8645500270,2014-10-28,4,246000.0,low_standard,7455
4338800170,2014-05-07,3,246000.0,low_standard,7410
1565900070,2014-07-21,3,246500.0,low_standard,8919
937000330,2015-03-19,3,246500.0,low_standard,11530
8732000390,2014-05-29,3,246500.0,low_standard,11600
2023049361,2015-03-23,2,246500.0,low_standard,6000
1545801500,2014-06-25,3,246500.0,low_standard,7686
395800370,2015-04-11,4,246600.0,low_standard,8400
1156000100,2014-12-24,3,246700.0,low_standard,13309
7905400160,2015-02-11,3,246900.0,low_standard,9800
8141310040,2014-06-27,3,246950.0,low_standard,4440
2734100738,2014-10-29,3,246950.0,low_standard,1682
8029200135,2014-11-13,3,247000.0,low_standard,7198
1352300580,2014-11-14,1,247000.0,low_standard,4120
1311000270,2015-04-16,5,247000.0,low_standard,9350
9269750460,2014-05-19,3,247000.0,low_standard,7941
7227800055,2014-11-24,4,247000.0,low_standard,8116
8732040820,2014-10-17,3,247000.0,low_standard,8740
2312400200,2015-01-02,3,247000.0,low_standard,10875
9835800750,2014-12-03,3,247000.0,low_standard,7630
3021059197,2014-10-21,3,247200.0,low_standard,10583
1796360470,2014-06-17,3,247200.0,low_standard,8719
2599000130,2014-07-16,3,247200.0,low_standard,11200
7132300042,2014-10-28,2,247300.0,low_standard,1118
643000110,2015-03-25,3,247500.0,low_standard,11060
1887500045,2014-12-26,4,247500.0,low_standard,5921
8651442910,2015-03-25,4,247500.0,low_standard,5200
7349650230,2015-03-02,3,247500.0,low_standard,6000
1424059130,2015-03-18,3,247500.0,low_standard,72309
5360200054,2014-10-02,3,247500.0,low_standard,8749
9315000010,2015-03-03,4,247500.0,low_standard,8400
6209000165,2014-07-24,4,247500.0,low_standard,7765
9325800005,2014-12-01,2,247500.0,low_standard,6046
3422049190,2015-03-30,3,247500.0,low_standard,15681
6064800550,2014-08-02,3,247800.0,low_standard,2170
2946001950,2015-05-05,3,248000.0,low_standard,6000
2122059160,2015-04-27,5,248000.0,low_standard,16788
7686204675,2015-01-29,4,248000.0,low_standard,7515
2616700450,2014-11-07,3,248000.0,low_standard,9831
2202500080,2014-06-30,3,248000.0,low_standard,9400
4302201085,2014-09-18,3,248000.0,low_standard,7680
4356200120,2014-10-23,1,248000.0,low_standard,12000
5412300410,2015-03-25,3,248000.0,low_standard,8800
53500020,2015-01-14,3,248000.0,low_standard,4046
6135300010,2014-12-04,2,248000.0,low_standard,8301
5279100625,2015-04-29,2,248000.0,low_standard,8600
1310500550,2014-12-20,4,248000.0,low_standard,8760
8960200630,2015-02-20,3,248000.0,low_standard,6947
2172000846,2014-06-19,4,248000.0,low_standard,13510
5151600480,2015-04-02,3,248000.0,low_standard,19501
104530490,2014-05-16,4,248000.0,low_standard,6519
6083000083,2014-06-11,5,248000.0,low_standard,9078
3668001080,2014-09-11,3,248000.0,low_standard,6840
5009600010,2014-06-12,4,248000.0,low_standard,5855
8856004327,2014-05-09,4,248000.0,low_standard,5883
4302200790,2014-08-14,2,248500.0,low_standard,5160
8154100020,2014-09-06,3,248500.0,low_standard,12026
7985100190,2015-01-06,3,248500.0,low_standard,7293
8019200360,2015-05-06,2,248500.0,low_standard,10064
6300000368,2015-03-27,2,248500.0,low_standard,1498
2522059112,2014-05-07,4,248500.0,low_standard,10018
5559200020,2015-02-27,3,248500.0,low_standard,12285
9406500530,2014-09-12,2,249000.0,low_standard,1357
9392500100,2014-07-23,4,249000.0,low_standard,9576
1313500070,2014-08-20,3,249000.0,low_standard,7200
880000205,2014-07-29,3,249000.0,low_standard,1125
5379804690,2014-08-13,3,249000.0,low_standard,18335
3057000400,2014-07-08,2,249000.0,low_standard,2686
121039156,2015-01-09,3,249000.0,low_standard,24750
3686900025,2015-04-08,3,249000.0,low_standard,7535
4435000490,2014-10-15,4,249000.0,low_standard,8410
1665400165,2014-05-07,3,249000.0,low_standard,8423
4053200933,2014-06-23,3,249000.0,low_standard,19204
1432701510,2014-10-21,4,249000.0,low_standard,7560
2787460120,2014-05-16,3,249000.0,low_standard,7673
5112800190,2015-03-27,3,249000.0,low_standard,11579
4324200060,2015-03-12,3,249000.0,low_standard,8247
2114700460,2014-08-18,3,249000.0,low_standard,5150
8802400411,2014-06-19,3,249000.0,low_standard,8498
7697920450,2014-06-25,4,249000.0,low_standard,6136
1645000097,2014-08-09,3,249000.0,low_standard,8500
8128700005,2014-11-19,4,249000.0,low_standard,7552
3343903640,2015-03-13,3,249000.0,low_standard,5648
8732040580,2014-12-18,3,249000.0,low_standard,7200
114100354,2014-12-12,3,249000.0,low_standard,10296
5466410030,2015-04-10,3,249000.0,low_standard,6082
2895110062,2014-12-02,3,249000.0,low_standard,14626
4137000460,2015-02-25,3,249000.0,low_standard,7500
7225000215,2015-04-07,2,249500.0,low_standard,4500
7806210070,2015-02-11,4,249500.0,low_standard,8554
1795500240,2014-06-23,2,249500.0,low_standard,8645
8960200280,2015-02-18,3,249500.0,low_standard,7200
3353400860,2014-07-17,3,249900.0,low_standard,12522
2591730200,2014-07-17,3,249900.0,low_standard,6404
4364700165,2014-11-24,2,249900.0,low_standard,7560
7387500185,2014-05-21,2,249900.0,low_standard,5500
2781270080,2014-10-30,2,249900.0,low_standard,2541
9320870040,2014-06-26,3,249900.0,low_standard,7700
3333000775,2014-09-03,3,249900.0,low_standard,5000
2781280300,2014-10-16,3,249900.0,low_standard,3517
1796380330,2014-06-23,3,249900.0,low_standard,6738
5066400483,2014-11-20,3,249900.0,low_standard,14000
104501040,2014-10-03,4,249900.0,low_standard,7854
1823069213,2014-05-05,3,249950.0,low_standard,15040
7686203195,2015-03-23,3,249950.0,low_standard,6875
3821000100,2015-03-20,4,249950.0,low_standard,10530
1423600300,2014-11-17,3,249950.0,low_standard,7698
1446800511,2014-10-09,4,249950.0,low_standard,7980
8141310080,2014-11-03,3,249950.0,low_standard,4438
3021059244,2014-08-14,3,249950.0,low_standard,10454
7657600005,2014-10-31,5,249950.0,low_standard,7375
7211400525,2014-05-30,4,249950.0,low_standard,5000
1148000190,2014-05-22,2,249950.0,low_standard,8532
8092700230,2015-02-11,3,249950.0,low_standard,15210
1423400005,2014-08-15,3,249950.0,low_standard,11658
2734100736,2014-09-10,3,249950.0,low_standard,2003
8732160050,2014-08-22,3,250000.0,low_standard,7414
1321400650,2014-06-03,3,250000.0,low_standard,7652
40000553,2015-03-04,2,250000.0,low_standard,19570
537000416,2015-04-29,3,250000.0,low_standard,7900
8651440250,2015-04-13,3,250000.0,low_standard,5200
7228501903,2014-08-05,1,250000.0,low_standard,1033
5101400561,2014-10-15,2,250000.0,low_standard,6380
7888200140,2014-06-04,4,250000.0,low_standard,8701
6918100170,2015-03-19,4,250000.0,low_standard,7882
5419800220,2014-06-10,3,250000.0,low_standard,7560
100500020,2014-09-11,3,250000.0,low_standard,6600
2616700560,2014-12-04,3,250000.0,low_standard,13085
3361401977,2014-08-26,3,250000.0,low_standard,15340
5634500170,2014-08-19,2,250000.0,low_standard,11835
2591730230,2014-09-12,4,250000.0,low_standard,5770
4024100090,2014-10-08,3,250000.0,low_standard,16000
1545801970,2014-05-16,3,250000.0,low_standard,6660
4204400098,2015-01-19,5,250000.0,low_standard,8250
1311000600,2014-09-25,5,250000.0,low_standard,7700
1221000395,2014-05-07,1,250000.0,low_standard,4373
2781250970,2015-05-01,2,250000.0,low_standard,4023
5438000060,2014-11-03,3,250000.0,low_standard,10850
4051150070,2014-12-23,3,250000.0,low_standard,4339
3342700465,2015-01-23,3,250000.0,low_standard,10182
6623400356,2014-07-02,3,250000.0,low_standard,24805
9423800030,2014-11-18,3,250000.0,low_standard,7470
5104500020,2014-06-17,2,250000.0,low_standard,1360
1921069059,2014-12-30,1,250000.0,low_standard,123710
9320600020,2015-01-30,4,250000.0,low_standard,8400
3395800155,2014-08-05,3,250000.0,low_standard,8100
1022059123,2014-12-26,6,250000.0,low_standard,10890
4136950140,2014-12-15,3,250000.0,low_standard,6000
1922059135,2015-05-13,2,250000.0,low_standard,5500
629650370,2015-01-23,3,250000.0,low_standard,6351
2129700320,2015-05-05,1,250000.0,low_standard,87120
1607100139,2014-07-25,3,250000.0,low_standard,6250
302000375,2015-05-06,3,250000.0,low_standard,18304
5252000170,2014-11-26,3,250000.0,low_standard,10230
9476200580,2014-07-10,3,250000.0,low_standard,8711
739820050,2015-05-05,3,250000.0,low_standard,7200
5412100920,2014-12-03,4,250000.0,low_standard,6643
3832710840,2014-06-02,4,250000.0,low_standard,7560
345700180,2014-07-16,2,250000.0,low_standard,10556
3395800295,2014-07-11,2,250000.0,low_standard,8786
8699100160,2015-02-10,4,250000.0,low_standard,5404
1430800162,2015-01-14,3,250000.0,low_standard,8000
1253200170,2014-05-20,4,250000.0,low_standard,6300
1773101159,2015-01-07,3,250000.0,low_standard,572
3031200246,2014-07-11,3,250000.0,low_standard,4429
1432700420,2014-07-28,3,250000.0,low_standard,10914
2113701200,2014-09-12,2,250000.0,low_standard,4640
4047200820,2014-08-22,3,250000.0,low_standard,26127
1445200050,2014-11-10,2,250000.0,low_standard,1086
424500035,2015-02-12,3,250000.0,low_standard,5478
7983000200,2015-02-25,3,250000.0,low_standard,8284
2154550020,2014-11-11,3,250000.0,low_standard,6191
1596600060,2015-05-01,1,250000.0,low_standard,2600
2475200870,2014-09-17,2,250000.0,low_standard,5773
7338402850,2014-11-26,4,250000.0,low_standard,2500
7227501190,2015-04-27,3,250000.0,low_standard,5038
3243100050,2014-07-22,3,250000.0,low_standard,7920
2923049421,2014-07-02,3,250000.0,low_standard,7738
1823069046,2015-04-20,3,250000.0,low_standard,23522
985001266,2014-12-15,3,250000.0,low_standard,11111
3275300270,2014-07-08,3,250000.0,low_standard,10400
7883602650,2015-04-13,2,250000.0,low_standard,4320
7893808220,2014-07-09,3,250000.0,low_standard,8062
6623400217,2014-05-15,3,250000.0,low_standard,10350
1311100520,2015-04-14,4,250000.0,low_standard,8400
5101408735,2014-11-03,2,250000.0,low_standard,5220
1657000070,2014-11-18,3,250000.0,low_standard,12096
301402140,2015-02-26,3,250000.0,low_standard,2820
2781250610,2014-12-02,3,250000.0,low_standard,2781
3751600430,2014-12-26,3,250000.0,low_standard,35233
8078050040,2014-09-08,3,250000.0,low_standard,11161
7452500530,2015-02-19,2,250000.0,low_standard,6370
3395040550,2014-07-28,3,250000.0,low_standard,2890
7832800015,2015-02-26,3,250000.0,low_standard,6750
7282900025,2014-05-06,3,250000.0,low_standard,6874
3278600750,2015-04-07,1,250000.0,low_standard,1688
3750603685,2014-07-23,3,250000.0,low_standard,14400
114100791,2015-04-03,3,250000.0,low_standard,9848
4399200075,2014-07-03,3,250000.0,low_standard,8868
1555300490,2014-12-29,3,250000.0,low_standard,7800
985001275,2014-06-20,1,250000.0,low_standard,16306
1771100330,2014-06-05,3,250000.0,low_standard,10384
7831800411,2014-10-20,4,250000.0,low_standard,5500
3021059276,2015-03-14,4,250000.0,low_standard,7312
293000145,2014-11-13,4,250000.0,low_standard,7404
3375300210,2014-09-18,3,250000.0,low_standard,8548
2788400090,2014-08-07,3,250000.0,low_standard,7700
120059044,2015-02-17,3,250000.0,low_standard,286355
8892900180,2014-06-17,3,250000.0,low_standard,6134
646910020,2014-08-28,3,250000.0,low_standard,2802
16000545,2015-03-12,4,250000.0,low_standard,11212
3329520170,2014-05-21,3,250000.0,low_standard,7258
3172600151,2015-03-25,4,250000.0,low_standard,7296
2796100160,2014-05-20,4,250000.0,low_standard,7560
2822059262,2014-12-01,3,250000.0,low_standard,52272
5595900090,2014-06-09,5,250000.0,low_standard,5753
1545808120,2014-09-18,3,250000.0,low_standard,8100
1545808110,2014-06-17,4,250000.0,low_standard,8100
2508000020,2014-08-19,2,250000.0,low_standard,6350
4038000040,2015-03-26,4,250000.0,low_standard,8250
2523039282,2014-11-21,2,250000.0,low_standard,21158
6882520050,2014-10-07,3,250000.0,low_standard,6060
7524600120,2015-03-05,3,250000.0,low_standard,32137
109200390,2014-10-20,3,250000.0,low_standard,3900
40001065,2014-05-29,2,250000.0,low_standard,26051
3438503214,2015-04-07,4,250000.0,low_standard,7102
3832200070,2014-12-22,4,250000.0,low_standard,7140
3524039060,2014-06-01,1,250000.0,low_standard,4000
5466700450,2014-10-15,4,250000.0,low_standard,7350
3241600015,2015-03-05,3,250000.0,low_standard,7800
3410600015,2015-04-06,2,250000.0,low_standard,16828
4123800270,2014-07-10,3,250000.0,low_standard,5457
5249801440,2014-12-16,3,250000.0,low_standard,7650
5412300130,2014-11-19,3,250000.0,low_standard,7280
7524000030,2014-06-30,3,250000.0,low_standard,9220
7454000030,2014-08-16,2,250000.0,low_standard,6840
3336000296,2014-11-13,4,250000.0,low_standard,4900
3601800580,2014-10-21,4,250000.0,low_standard,9000
1760651000,2014-06-13,3,250000.0,low_standard,3814
3224800120,2014-08-26,3,250000.0,low_standard,8400
7140200280,2014-07-15,4,250000.0,low_standard,7700
