,id,zipcode,price,price_median,condition,waterfront,status
3960,3176600105,98115,750000.0,567000.0,4,0,Não compra
3961,9528104109,98115,530000.0,567000.0,3,0,Não compra
3962,5100401441,98115,495000.0,567000.0,3,0,Não compra
3963,2629600016,98115,625500.0,567000.0,4,0,Não compra
3964,5499200060,98115,635000.0,567000.0,3,0,Não compra
3965,3931900510,98115,1400000.0,567000.0,4,0,Não compra
3966,2464400435,98115,567000.0,567000.0,3,0,Não compra
3967,3179101580,98115,1210000.0,567000.0,4,0,Não compra
3968,7533800885,98115,1100000.0,567000.0,3,0,Não compra
3969,3226049267,98115,289500.0,567000.0,2,0,Não compra
3970,7974200765,98115,485000.0,567000.0,3,0,Não compra
3971,6884800262,98115,535000.0,567000.0,5,0,Não compra
3972,8024201525,98115,427000.0,567000.0,4,0,Não compra
3973,3188100105,98115,650000.0,567000.0,5,0,Não compra
3974,2887700875,98115,344000.0,567000.0,4,0,Não compra
3975,8031700186,98115,710000.0,567000.0,4,0,Não compra
3976,5430300171,98115,430000.0,567000.0,3,0,Não compra
3977,5430300171,98115,615500.0,567000.0,3,0,Não compra
3978,9138100350,98115,685000.0,567000.0,5,0,Não compra
3979,9221400335,98115,570000.0,567000.0,5,0,Não compra
3980,5100402767,98115,397000.0,567000.0,4,0,Não compra
3981,3182100105,98115,592500.0,567000.0,5,0,Não compra
3982,9528102110,98115,517000.0,567000.0,3,0,Não compra
3983,9547200790,98115,518000.0,567000.0,4,0,Não compra
3984,430000035,98115,671000.0,567000.0,3,0,Não compra
3985,5101402296,98115,835000.0,567000.0,5,0,Não compra
3986,6844700975,98115,529100.0,567000.0,4,0,Não compra
3987,9547204675,98115,538000.0,567000.0,3,0,Não compra
3988,1868900035,98115,840000.0,567000.0,4,0,Não compra
3989,5102400035,98115,560000.0,567000.0,3,0,Não compra
3990,5100403882,98115,967000.0,567000.0,3,0,Não compra
3991,3359500665,98115,725000.0,567000.0,4,0,Não compra
3992,5101400871,98115,445500.0,567000.0,3,0,Não compra
3993,8156600155,98115,735000.0,567000.0,5,0,Não compra
3994,2215500220,98115,525000.0,567000.0,3,0,Não compra
3995,9528102060,98115,516000.0,567000.0,4,0,Não compra
3996,7974200902,98115,637000.0,567000.0,3,0,Não compra
3997,5101402428,98115,790000.0,567000.0,4,0,Não compra
3998,7974200456,98115,910000.0,567000.0,3,0,Não compra
3999,5210200410,98115,840000.0,567000.0,3,0,Não compra
4000,7537300210,98115,580000.0,567000.0,3,0,Não compra
4001,2215500205,98115,600000.0,567000.0,4,0,Não compra
4002,4073200124,98115,305000.0,567000.0,3,0,Não compra
4003,3186600515,98115,781000.0,567000.0,5,0,Não compra
4004,7533800325,98115,1100000.0,567000.0,5,0,Não compra
4005,3735900325,98115,485000.0,567000.0,3,0,Não compra
4006,9547200530,98115,780000.0,567000.0,3,0,Não compra
4007,3735900205,98115,793000.0,567000.0,4,0,Não compra
4008,3265300410,98115,370000.0,567000.0,3,0,Não compra
4009,7266200085,98115,780000.0,567000.0,3,0,Não compra
4010,1279300085,98115,654500.0,567000.0,3,0,Não compra
4011,3226049401,98115,447500.0,567000.0,3,0,Não compra
4012,8024202170,98115,510000.0,567000.0,3,0,Não compra
4013,6814600355,98115,618250.0,567000.0,4,0,Não compra
4014,3735900770,98115,775000.0,567000.0,3,0,Não compra
4015,2887700995,98115,530000.0,567000.0,4,0,Não compra
4016,1566100450,98115,505000.0,567000.0,5,0,Não compra
4017,5683500085,98115,415000.0,567000.0,3,0,Não compra
4018,8815400410,98115,860000.0,567000.0,5,0,Não compra
4019,7170200085,98115,481203.0,567000.0,3,0,Não compra
4020,9528103443,98115,410000.0,567000.0,3,0,Não compra
4021,7977200995,98115,506000.0,567000.0,3,0,Não compra
4022,4074300150,98115,460000.0,567000.0,3,0,Não compra
4023,6884800210,98115,619000.0,567000.0,3,0,Não compra
4024,8156600210,98115,1285000.0,567000.0,3,0,Não compra
4025,9212900180,98115,760000.0,567000.0,5,0,Não compra
4026,9547200835,98115,775000.0,567000.0,4,0,Não compra
4027,5430300120,98115,1100000.0,567000.0,3,0,Não compra
4028,2887701251,98115,392800.0,567000.0,5,0,Não compra
4029,1868901120,98115,660000.0,567000.0,4,0,Não compra
4030,8024201714,98115,489000.0,567000.0,3,0,Não compra
4031,5101404351,98115,550000.0,567000.0,3,0,Não compra
4032,3213200180,98115,700180.0,567000.0,3,0,Não compra
4033,3543900418,98115,580050.0,567000.0,3,0,Não compra
4034,5100403321,98115,438000.0,567000.0,3,0,Não compra
4035,5363200180,98115,640000.0,567000.0,4,0,Não compra
4036,9528104910,98115,796000.0,567000.0,3,0,Não compra
4037,442000210,98115,625000.0,567000.0,3,0,Não compra
4038,2887703186,98115,574800.0,567000.0,4,0,Não compra
4039,3426049124,98115,334000.0,567000.0,3,0,Não compra
4040,6716700325,98115,385000.0,567000.0,3,0,Não compra
4041,431500155,98115,640000.0,567000.0,3,0,Não compra
4042,441000065,98115,653000.0,567000.0,4,0,Não compra
4043,4370700065,98115,907500.0,567000.0,4,0,Não compra
4044,1797500230,98115,1180000.0,567000.0,3,0,Não compra
4045,3226049080,98115,397000.0,567000.0,3,0,Não compra
4046,7214400095,98115,667500.0,567000.0,4,0,Não compra
4047,1513800170,98115,392500.0,567000.0,3,0,Não compra
4048,2887700826,98115,510000.0,567000.0,3,0,Não compra
4049,7974200822,98115,750000.0,567000.0,3,0,Não compra
4050,8024201795,98115,397000.0,567000.0,3,0,Não compra
4051,3226049134,98115,330000.0,567000.0,3,0,Não compra
4052,8924100305,98115,855000.0,567000.0,3,0,Não compra
4053,8924600020,98115,1535000.0,567000.0,5,0,Não compra
4054,8825900020,98115,925000.0,567000.0,3,0,Não compra
4055,8641500345,98115,396900.0,567000.0,3,0,Não compra
4056,8824900020,98115,937750.0,567000.0,5,0,Não compra
4057,425049181,98115,350000.0,567000.0,3,0,Não compra
4058,7237600130,98115,852000.0,567000.0,4,0,Não compra
4059,3142600130,98115,667500.0,567000.0,5,0,Não compra
4060,2887700091,98115,625000.0,567000.0,5,0,Não compra
4061,1257200050,98115,1305000.0,567000.0,3,0,Não compra
4062,5100404761,98115,547500.0,567000.0,4,0,Não compra
4063,5652601155,98115,564000.0,567000.0,4,0,Não compra
4064,8931100095,98115,779000.0,567000.0,3,0,Não compra
4065,1257200290,98115,910000.0,567000.0,4,0,Não compra
4066,1797500780,98115,540000.0,567000.0,3,0,Não compra
4067,6844701680,98115,455000.0,567000.0,3,0,Não compra
4068,8824900050,98115,656500.0,567000.0,4,0,Não compra
4069,7172200080,98115,508300.0,567000.0,3,0,Não compra
4070,2710600080,98115,525000.0,567000.0,4,0,Não compra
4071,7363600185,98115,1187500.0,567000.0,3,0,Não compra
4072,1566100130,98115,319000.0,567000.0,4,0,Não compra
4073,9547205610,98115,719000.0,567000.0,5,0,Não compra
4074,5100401315,98115,395000.0,567000.0,4,0,Não compra
4075,9547202890,98115,596000.0,567000.0,3,0,Não compra
4076,9528104360,98115,435000.0,567000.0,3,0,Não compra
4077,7170200080,98115,435000.0,567000.0,3,0,Não compra
4078,5101400461,98115,449000.0,567000.0,3,0,Não compra
4079,7533800170,98115,1636000.0,567000.0,4,0,Não compra
4080,9553200052,98115,345000.0,567000.0,3,0,Não compra
4081,2754700095,98115,747000.0,567000.0,4,0,Não compra
4082,8815400670,98115,780000.0,567000.0,5,0,Não compra
4083,5100401060,98115,550000.0,567000.0,3,0,Não compra
4084,5101404555,98115,290000.0,567000.0,3,0,Não compra
4085,8923600185,98115,800000.0,567000.0,3,0,Não compra
4086,5100402606,98115,680000.0,567000.0,4,0,Não compra
4087,5652600427,98115,420000.0,567000.0,4,0,Não compra
4088,8925100440,98115,925000.0,567000.0,4,0,Não compra
4089,8924100430,98115,500000.0,567000.0,3,0,Não compra
4090,5101400561,98115,250000.0,567000.0,3,0,Não compra
4091,5101402618,98115,935000.0,567000.0,3,0,Não compra
4092,5652600605,98115,630000.0,567000.0,3,0,Não compra
4093,3426049153,98115,438200.0,567000.0,3,0,Não compra
4094,1257200020,98115,555000.0,567000.0,3,0,Não compra
4095,1513800080,98115,598000.0,567000.0,3,0,Não compra
4096,9106000005,98115,1310000.0,567000.0,5,0,Não compra
4097,9106000050,98115,767250.0,567000.0,3,0,Não compra
4098,3543900380,98115,395000.0,567000.0,4,0,Não compra
4099,446000010,98115,508500.0,567000.0,4,0,Não compra
4100,2878600655,98115,665000.0,567000.0,5,0,Não compra
4101,9547205380,98115,630000.0,567000.0,3,0,Não compra
4102,1566100595,98115,300000.0,567000.0,3,0,Não compra
4103,3213200250,98115,605125.0,567000.0,3,0,Não compra
4104,2464400285,98115,575000.0,567000.0,3,0,Não compra
4105,5652601330,98115,489000.0,567000.0,3,0,Não compra
4106,2215500080,98115,580000.0,567000.0,5,0,Não compra
4107,7173700591,98115,735000.0,567000.0,5,0,Não compra
4108,1868900285,98115,552000.0,567000.0,4,0,Não compra
4109,1870400605,98115,600000.0,567000.0,3,0,Não compra
4110,1868902745,98115,805000.0,567000.0,4,0,Não compra
4111,6392003810,98115,530000.0,567000.0,4,0,Não compra
4112,8815400020,98115,601000.0,567000.0,5,0,Não compra
4113,5101400994,98115,361600.0,567000.0,3,0,Não compra
4114,2464400280,98115,710000.0,567000.0,3,0,Não compra
4115,6392002635,98115,594000.0,567000.0,4,0,Não compra
4116,7974200777,98115,531000.0,567000.0,4,0,Não compra
4117,1093000090,98115,776000.0,567000.0,4,0,Não compra
4118,6392001810,98115,507000.0,567000.0,3,0,Não compra
4119,8024201210,98115,550000.0,567000.0,5,0,Não compra
4120,1868900395,98115,500000.0,567000.0,4,0,Não compra
4121,8824900120,98115,739000.0,567000.0,5,0,Não compra
4122,7177300735,98115,546000.0,567000.0,4,0,Não compra
4123,5210200081,98115,523000.0,567000.0,3,0,Não compra
4124,9214400120,98115,455000.0,567000.0,3,0,Não compra
4125,439000230,98115,805000.0,567000.0,3,0,Não compra
4126,3188100065,98115,405000.0,567000.0,3,0,Não compra
4127,2887703155,98115,642000.0,567000.0,4,0,Não compra
4128,5100400315,98115,379000.0,567000.0,3,0,Não compra
4129,9138100261,98115,645000.0,567000.0,4,0,Não compra
4130,6884800180,98115,619400.0,567000.0,5,0,Não compra
4131,5100402310,98115,425000.0,567000.0,4,0,Não compra
4132,5100403636,98115,400000.0,567000.0,3,0,Não compra
4133,2979800750,98115,552000.0,567000.0,4,0,Não compra
4134,2887700970,98115,637000.0,567000.0,5,0,Não compra
4135,6392002550,98115,970000.0,567000.0,3,0,Não compra
4136,1797500985,98115,883000.0,567000.0,5,0,Não compra
4137,9221400600,98115,462000.0,567000.0,5,0,Não compra
4138,3142600120,98115,627000.0,567000.0,4,0,Não compra
4139,5418500970,98115,725000.0,567000.0,4,0,Não compra
4140,9528102870,98115,818900.0,567000.0,3,0,Não compra
4141,6820100035,98115,493000.0,567000.0,4,0,Não compra
4142,2887701970,98115,425000.0,567000.0,4,0,Não compra
4143,5210200184,98115,452000.0,567000.0,4,0,Não compra
4144,6914700165,98115,362500.0,567000.0,3,0,Não compra
4145,925049318,98115,475000.0,567000.0,4,0,Não compra
4146,441000115,98115,470000.0,567000.0,3,0,Não compra
4147,8641500252,98115,403000.0,567000.0,3,0,Não compra
4148,8024202380,98115,418000.0,567000.0,4,0,Não compra
4149,2755200040,98115,492000.0,567000.0,4,0,Não compra
4150,2215500230,98115,615750.0,567000.0,3,0,Não compra
4151,1868900775,98115,618500.0,567000.0,4,0,Não compra
4152,1870400615,98115,635000.0,567000.0,4,0,Não compra
4153,9547202950,98115,564000.0,567000.0,4,0,Não compra
4154,5102400025,98115,450000.0,567000.0,4,0,Não compra
4155,3326049077,98115,630000.0,567000.0,3,0,Não compra
4156,5652600556,98115,397380.0,567000.0,3,0,Não compra
4157,8935100100,98115,476000.0,567000.0,3,0,Não compra
4158,6814600150,98115,863000.0,567000.0,3,0,Não compra
4159,1995200215,98115,352000.0,567000.0,3,0,Não compra
4160,9547202380,98115,707900.0,567000.0,4,0,Não compra
4161,430000175,98115,550000.0,567000.0,3,0,Não compra
4162,8925100115,98115,1150000.0,567000.0,5,0,Não compra
4163,5652601140,98115,640000.0,567000.0,4,0,Não compra
4164,8604900245,98115,488000.0,567000.0,3,0,Não compra
4165,5101404482,98115,650000.0,567000.0,4,0,Não compra
4166,5101405067,98115,536000.0,567000.0,3,0,Não compra
4167,5101405338,98115,452000.0,567000.0,3,0,Não compra
4168,3931900580,98115,1389000.0,567000.0,3,0,Não compra
4169,2979800762,98115,365000.0,567000.0,3,0,Não compra
4170,327000165,98115,1150000.0,567000.0,3,0,Não compra
4171,327000100,98115,1161000.0,567000.0,3,0,Não compra
4172,7977200945,98115,425000.0,567000.0,3,0,Não compra
4173,130000175,98115,655000.0,567000.0,3,0,Não compra
4174,3213200245,98115,435500.0,567000.0,3,0,Não compra
4175,9547202245,98115,735000.0,567000.0,5,0,Não compra
4176,7974200457,98115,935000.0,567000.0,3,0,Não compra
4177,8582400015,98115,600000.0,567000.0,3,0,Não compra
4178,7177300090,98115,395000.0,567000.0,4,0,Não compra
4179,1566100555,98115,721000.0,567000.0,4,0,Não compra
4180,3658700395,98115,628000.0,567000.0,4,0,Não compra
4181,7977201709,98115,475000.0,567000.0,3,0,Não compra
4182,3187600100,98115,570000.0,567000.0,4,0,Não compra
4183,7974200937,98115,465000.0,567000.0,3,0,Não compra
4184,1797500600,98115,850000.0,567000.0,3,0,Não compra
4185,8024202520,98115,445000.0,567000.0,3,0,Não compra
4186,9528102865,98115,794500.0,567000.0,4,0,Não compra
4187,3179102305,98115,580000.0,567000.0,3,0,Não compra
4188,8928100205,98115,725000.0,567000.0,5,0,Não compra
4189,442000175,98115,515000.0,567000.0,3,0,Não compra
4190,8825900410,98115,945000.0,567000.0,5,0,Não compra
4191,6392000625,98115,451000.0,567000.0,3,0,Não compra
4192,7169500200,98115,522500.0,567000.0,3,0,Não compra
4193,8924100370,98115,1205000.0,567000.0,3,0,Não compra
4194,5100400251,98115,390000.0,567000.0,3,0,Não compra
4195,8024200677,98115,415000.0,567000.0,3,0,Não compra
4196,8024200685,98115,440000.0,567000.0,3,0,Não compra
4197,5363200100,98115,897000.0,567000.0,3,0,Não compra
4198,9137101696,98115,605000.0,567000.0,3,0,Não compra
4199,9528104345,98115,475000.0,567000.0,3,0,Não compra
4200,9528101214,98115,650000.0,567000.0,3,0,Não compra
4201,328000182,98115,613500.0,567000.0,3,0,Não compra
4202,8924100372,98115,1302000.0,567000.0,3,0,Não compra
4203,7974200948,98115,953007.0,567000.0,3,0,Não compra
4204,2979800409,98115,416286.0,567000.0,3,0,Não compra
4205,7410200431,98115,430000.0,567000.0,3,0,Não compra
4206,6844700575,98115,799000.0,567000.0,3,0,Não compra
4207,2883200083,98115,424950.0,567000.0,3,0,Não compra
4208,5100400241,98115,394950.0,567000.0,3,0,Não compra
4209,8024200681,98115,425000.0,567000.0,3,0,Não compra
4210,7172200125,98115,1050000.0,567000.0,3,0,Não compra
4211,7974200452,98115,975000.0,567000.0,3,0,Não compra
4212,8024200674,98115,461000.0,567000.0,3,0,Não compra
4213,3364900040,98115,1095000.0,567000.0,3,0,Não compra
4214,2754700035,98115,925000.0,567000.0,3,0,Não compra
4215,9528102993,98115,495000.0,567000.0,3,0,Não compra
4216,8923600020,98115,1880000.0,567000.0,3,0,Não compra
4217,5100403818,98115,369500.0,567000.0,3,0,Não compra
4218,7169500020,98115,510000.0,567000.0,3,0,Não compra
4219,9528101061,98115,580000.0,567000.0,3,0,Não compra
4220,5100400244,98115,403000.0,567000.0,3,0,Não compra
4221,525049174,98115,435000.0,567000.0,3,0,Não compra
4222,7169500130,98115,495000.0,567000.0,3,0,Não compra
4223,8024200684,98115,419500.0,567000.0,3,0,Não compra
4224,8924100308,98115,1050000.0,567000.0,3,0,Não compra
4225,8024200683,98115,440000.0,567000.0,3,0,Não compra
4226,1175000570,98107,530000.0,529950.0,3,0,Não compra
4227,2768000400,98107,640000.0,529950.0,4,0,Não compra
4228,2767602356,98107,675000.0,529950.0,3,0,Não compra
4229,2767603505,98107,519950.0,529950.0,3,0,Não compra
4230,1324300398,98107,560000.0,529950.0,3,0,Não compra
4231,7551300060,98107,470000.0,529950.0,3,0,Não compra
4232,2769600560,98107,529000.0,529950.0,4,0,Não compra
4233,2768301525,98107,570000.0,529950.0,3,0,Não compra
4234,2768301715,98107,565000.0,529950.0,3,0,Não compra
4235,2767601375,98107,505000.0,529950.0,3,0,Não compra
4236,1176001195,98107,375000.0,529950.0,4,0,Não compra
4237,2767604247,98107,467000.0,529950.0,3,0,Não compra
4238,2767603215,98107,490000.0,529950.0,3,0,Não compra
4239,2767600171,98107,440000.0,529950.0,5,0,Não compra
4240,2767601031,98107,583500.0,529950.0,4,0,Não compra
4241,2767603210,98107,670950.0,529950.0,3,0,Não compra
4242,2767800140,98107,775000.0,529950.0,4,0,Não compra
4243,476000335,98107,430000.0,529950.0,3,0,Não compra
4244,1175001125,98107,550000.0,529950.0,4,0,Não compra
4245,1175000059,98107,536000.0,529950.0,3,0,Não compra
4246,2768000270,98107,562100.0,529950.0,3,0,Não compra
4247,7445000105,98107,373500.0,529950.0,3,0,Não compra
4248,2768100690,98107,513000.0,529950.0,4,0,Não compra
4249,170000215,98107,752500.0,529950.0,4,0,Não compra
4250,7550801220,98107,450000.0,529950.0,4,0,Não compra
4251,2768301214,98107,395000.0,529950.0,4,0,Não compra
4252,1176000964,98107,638000.0,529950.0,4,0,Não compra
4253,1982200245,98107,726000.0,529950.0,4,0,Não compra
4254,7550800195,98107,535000.0,529950.0,3,0,Não compra
4255,2767602141,98107,525000.0,529950.0,3,0,Não compra
4256,2767602141,98107,650000.0,529950.0,3,0,Não compra
4257,475001295,98107,750000.0,529950.0,5,0,Não compra
4258,2767601390,98107,632500.0,529950.0,4,0,Não compra
4259,7550800916,98107,395000.0,529950.0,3,0,Não compra
4260,2767604580,98107,635000.0,529950.0,5,0,Não compra
4261,2768301217,98107,580000.0,529950.0,3,0,Não compra
4262,7550800945,98107,526000.0,529950.0,4,0,Não compra
4263,7986400945,98107,775000.0,529950.0,3,0,Não compra
4264,2767603250,98107,622000.0,529950.0,3,0,Não compra
4265,2767705010,98107,639000.0,529950.0,4,0,Não compra
4266,2767602490,98107,551000.0,529950.0,5,0,Não compra
4267,2767604252,98107,344000.0,529950.0,3,0,Não compra
4268,2767603931,98107,469000.0,529950.0,3,0,Não compra
4269,1982200015,98107,555000.0,529950.0,5,0,Não compra
4270,475000750,98107,477000.0,529950.0,3,0,Não compra
4271,2767704345,98107,467000.0,529950.0,3,0,Não compra
4272,4242900215,98107,646000.0,529950.0,3,0,Não compra
4273,7550801206,98107,624000.0,529950.0,5,0,Não compra
4274,1324300380,98107,550000.0,529950.0,3,0,Não compra
4275,452002005,98107,452000.0,529950.0,3,0,Não compra
4276,2767701416,98107,440000.0,529950.0,3,0,Não compra
4277,7986400305,98107,754300.0,529950.0,4,0,Não compra
4278,9287801150,98107,600000.0,529950.0,3,0,Não compra
4279,2768100545,98107,499000.0,529950.0,4,0,Não compra
4280,1324300290,98107,485000.0,529950.0,4,0,Não compra
4281,2767700022,98107,500000.0,529950.0,3,0,Não compra
4282,475000190,98107,465000.0,529950.0,3,0,Não compra
4283,2769602880,98107,652000.0,529950.0,5,0,Não compra
4284,1982200675,98107,860000.0,529950.0,3,0,Não compra
4285,2767601815,98107,356000.0,529950.0,3,0,Não compra
4286,3019300050,98107,445000.0,529950.0,4,0,Não compra
4287,2769602475,98107,490000.0,529950.0,4,0,Não compra
4288,2767602945,98107,500000.0,529950.0,3,0,Não compra
4289,475001235,98107,870000.0,529950.0,3,0,Não compra
4290,475000080,98107,515000.0,529950.0,4,0,Não compra
4291,2767601100,98107,513000.0,529950.0,3,0,Não compra
4292,6908200080,98107,667000.0,529950.0,3,0,Não compra
4293,1175000073,98107,500000.0,529950.0,4,0,Não compra
4294,4242900285,98107,630000.0,529950.0,3,0,Não compra
4295,2767603649,98107,520000.0,529950.0,3,0,Não compra
4296,8673400052,98107,560000.0,529950.0,3,0,Não compra
4297,7986401305,98107,767500.0,529950.0,4,0,Não compra
4298,8673400061,98107,382000.0,529950.0,3,0,Não compra
4299,2769601250,98107,550000.0,529950.0,3,0,Não compra
4300,2769602840,98107,450000.0,529950.0,4,0,Não compra
4301,2767602855,98107,750000.0,529950.0,3,0,Não compra
4302,123000110,98107,520000.0,529950.0,3,0,Não compra
4303,452001570,98107,576250.0,529950.0,4,0,Não compra
4304,6908200650,98107,732000.0,529950.0,3,0,Não compra
4305,2767602094,98107,565000.0,529950.0,3,0,Não compra
4306,2767602645,98107,507000.0,529950.0,3,0,Não compra
4307,2768301490,98107,402000.0,529950.0,5,0,Não compra
4308,7550801207,98107,536500.0,529950.0,4,0,Não compra
4309,7550800915,98107,417200.0,529950.0,3,0,Não compra
4310,1175000110,98107,506000.0,529950.0,4,0,Não compra
4311,2767604712,98107,437500.0,529950.0,3,0,Não compra
4312,2767704302,98107,422250.0,529950.0,3,0,Não compra
4313,9307300100,98107,485000.0,529950.0,3,0,Não compra
4314,2516000475,98107,455000.0,529950.0,5,0,Não compra
4315,9530100555,98107,585000.0,529950.0,4,0,Não compra
4316,2767601280,98107,848750.0,529950.0,3,0,Não compra
4317,9530101385,98107,540000.0,529950.0,3,0,Não compra
4318,476000331,98107,505500.0,529950.0,3,0,Não compra
4319,2767603608,98107,405000.0,529950.0,3,0,Não compra
4320,452001280,98107,529950.0,529950.0,5,0,Não compra
4321,2769600590,98107,900000.0,529950.0,3,0,Não compra
4322,7986400360,98107,770000.0,529950.0,4,0,Não compra
4323,2767704055,98107,435000.0,529950.0,3,0,Não compra
4324,2767600921,98107,405000.0,529950.0,4,0,Não compra
4325,124000160,98107,563000.0,529950.0,5,0,Não compra
4326,452001860,98107,503000.0,529950.0,4,0,Não compra
4327,2767704860,98107,650000.0,529950.0,3,0,Não compra
4328,7517500310,98107,775000.0,529950.0,4,0,Não compra
4329,2768301182,98107,439950.0,529950.0,3,0,Não compra
4330,2768000390,98107,577000.0,529950.0,5,0,Não compra
4331,2516000486,98107,402500.0,529950.0,5,0,Não compra
4332,2767603612,98107,500000.0,529950.0,3,0,Não compra
4333,2767603612,98107,489000.0,529950.0,3,0,Não compra
4334,2767603535,98107,600000.0,529950.0,4,0,Não compra
4335,475000510,98107,594000.0,529950.0,4,0,Não compra
4336,2767704756,98107,470000.0,529950.0,3,0,Não compra
4337,1176000390,98107,448000.0,529950.0,4,0,Não compra
4338,452001890,98107,730000.0,529950.0,4,0,Não compra
4339,475000004,98107,536000.0,529950.0,3,0,Não compra
4340,476000324,98107,460000.0,529950.0,3,0,Não compra
4341,7986401275,98107,595000.0,529950.0,3,0,Não compra
4342,9530101290,98107,700000.0,529950.0,3,0,Não compra
4343,9287801455,98107,484950.0,529950.0,4,0,Não compra
4344,4454800060,98107,450000.0,529950.0,3,0,Não compra
4345,476000338,98107,491000.0,529950.0,3,0,Não compra
4346,475001000,98107,670000.0,529950.0,5,0,Não compra
4347,2767604170,98107,975000.0,529950.0,2,0,Não compra
4348,6610000320,98107,710500.0,529950.0,4,0,Não compra
4349,8605900060,98107,545000.0,529950.0,4,0,Não compra
4350,2767601805,98107,600000.0,529950.0,3,0,Não compra
4351,7550801170,98107,429000.0,529950.0,3,0,Não compra
4352,2768000295,98107,625000.0,529950.0,5,0,Não compra
4353,1982201255,98107,357950.0,529950.0,3,0,Não compra
4354,1982201345,98107,440000.0,529950.0,4,0,Não compra
4355,7550801225,98107,500000.0,529950.0,3,0,Não compra
4356,7551300065,98107,425000.0,529950.0,4,0,Não compra
4357,2767603026,98107,425000.0,529950.0,3,0,Não compra
4358,2768100040,98107,515000.0,529950.0,5,0,Não compra
4359,2767800065,98107,429000.0,529950.0,2,0,Não compra
4360,7986400180,98107,675000.0,529950.0,5,0,Não compra
4361,2768300650,98107,453000.0,529950.0,4,0,Não compra
4362,2768100180,98107,595000.0,529950.0,3,0,Não compra
4363,475000975,98107,492000.0,529950.0,3,0,Não compra
4364,2768300736,98107,605000.0,529950.0,3,0,Não compra
4365,476000333,98107,418000.0,529950.0,3,0,Não compra
4366,2767704525,98107,608000.0,529950.0,4,0,Não compra
4367,2767603615,98107,481000.0,529950.0,3,0,Não compra
4368,1982201465,98107,475999.0,529950.0,3,0,Não compra
4369,1819800286,98107,460000.0,529950.0,4,0,Não compra
4370,7550800736,98107,600000.0,529950.0,2,0,Não compra
4371,1982200330,98107,665000.0,529950.0,5,0,Não compra
4372,9530100085,98107,790000.0,529950.0,4,0,Não compra
4373,2767601085,98107,733000.0,529950.0,3,0,Não compra
4374,1175001135,98107,424000.0,529950.0,5,0,Não compra
4375,6908200021,98107,769950.0,529950.0,5,0,Não compra
4376,2769602710,98107,517950.0,529950.0,5,0,Não compra
4377,2767603591,98107,475000.0,529950.0,3,0,Não compra
4378,455000841,98107,475000.0,529950.0,3,0,Não compra
4379,2767603577,98107,475000.0,529950.0,3,0,Não compra
4380,1982200790,98107,550000.0,529950.0,3,0,Não compra
4381,2767900355,98107,523460.0,529950.0,3,0,Não compra
4382,8673400177,98107,525000.0,529950.0,3,0,Não compra
4383,7986401205,98107,530000.0,529950.0,3,0,Não compra
4384,1982200480,98107,724950.0,529950.0,5,0,Não compra
4385,2769600305,98107,715000.0,529950.0,3,0,Não compra
4386,6908200006,98107,699000.0,529950.0,3,0,Não compra
4387,1175000280,98107,707500.0,529950.0,5,0,Não compra
4388,2767603165,98107,500000.0,529950.0,4,0,Não compra
4389,2767604551,98107,371000.0,529950.0,3,0,Não compra
4390,477000019,98107,525000.0,529950.0,3,0,Não compra
4391,452001310,98107,500000.0,529950.0,4,0,Não compra
4392,2767704332,98107,469000.0,529950.0,3,0,Não compra
4393,2769602140,98107,499950.0,529950.0,3,0,Não compra
4394,2767603890,98107,705000.0,529950.0,5,0,Não compra
4395,8133700020,98107,496000.0,529950.0,3,0,Não compra
4396,2767600920,98107,465000.0,529950.0,4,0,Não compra
4397,2768300655,98107,630000.0,529950.0,3,0,Não compra
4398,2769600190,98107,630000.0,529950.0,3,0,Não compra
4399,2767604254,98107,425000.0,529950.0,3,0,Não compra
4400,8673400086,98107,445700.0,529950.0,3,0,Não compra
4401,2769600480,98107,600000.0,529950.0,3,0,Não compra
4402,1177000130,98107,805000.0,529950.0,5,0,Não compra
4403,475000605,98107,800000.0,529950.0,3,0,Não compra
4404,1982200430,98107,560000.0,529950.0,4,0,Não compra
4405,2769602135,98107,435000.0,529950.0,3,0,Não compra
4406,452002135,98107,1070000.0,529950.0,3,0,Não compra
4407,6610000591,98107,1205000.0,529950.0,3,0,Não compra
4408,8673400190,98107,557000.0,529950.0,3,0,Não compra
4409,1175001075,98107,957000.0,529950.0,3,0,Não compra
4410,2767603160,98107,575000.0,529950.0,4,0,Não compra
4411,1819800042,98107,460000.0,529950.0,4,0,Não compra
4412,3096000040,98107,871000.0,529950.0,5,0,Não compra
4413,9287802410,98107,852000.0,529950.0,4,0,Não compra
4414,2516000515,98107,623500.0,529950.0,3,0,Não compra
4415,2767602720,98107,575000.0,529950.0,3,0,Não compra
4416,2769600035,98107,612000.0,529950.0,4,0,Não compra
4417,7986400265,98107,770000.0,529950.0,3,0,Não compra
4418,1176001293,98107,2475000.0,529950.0,3,0,Não compra
4419,9287802380,98107,940000.0,529950.0,3,0,Não compra
4420,1982201485,98107,675000.0,529950.0,4,0,Não compra
4421,7518501822,98107,469000.0,529950.0,3,0,Não compra
4422,8673400141,98107,473000.0,529950.0,3,0,Não compra
4423,1225039052,98107,465000.0,529950.0,3,0,Não compra
4424,2767604067,98107,530000.0,529950.0,3,0,Não compra
4425,9530100921,98107,483000.0,529950.0,3,0,Não compra
